@id,@type,rdfs:label
ndc9:222.075,skos:Concept,アジア史．東洋史--中国--中華民国時代 1911―1949--抗日戦争期 1936―1945
ndc9:222.076,skos:Concept,アジア史．東洋史--中国--中華民国時代 1911―1949--国共内戦期 1945―1949
ndc9:222.077,skos:Concept,アジア史．東洋史--中国--中華人民共和国時代 1949―
ndc9:222.1,skos:Concept,アジア史．東洋史--中国--華北．黄河流域
ndc9:222.11,skos:Concept,アジア史．東洋史--中国--華北．黄河流域--河北省［冀］．北京特別市
ndc9:222.12,skos:Concept,アジア史．東洋史--中国--華北．黄河流域--山東省［魯］
ndc9:222.13,skos:Concept,アジア史．東洋史--中国--華北．黄河流域--山西省［晉］
ndc9:222.14,skos:Concept,アジア史．東洋史--中国--華北．黄河流域--河南省［予］
ndc9:222.15,skos:Concept,アジア史．東洋史--中国--西北地区
ndc9:222.16,skos:Concept,アジア史．東洋史--中国--西北地区--陜西省［秦］
ndc9:222.17,skos:Concept,アジア史．東洋史--中国--西北地区--甘粛省［隴］
ndc9:222.18,skos:Concept,アジア史．東洋史--中国--西北地区--青海省［青］
ndc9:222.2,skos:Concept,アジア史．東洋史--中国--華中．長江流域
ndc9:222.21,skos:Concept,アジア史．東洋史--中国--華中．長江流域--江蘇省［蘇］．上海特別市
ndc9:222.22,skos:Concept,アジア史．東洋史--中国--華中．長江流域--浙江省［浙］
ndc9:222.23,skos:Concept,アジア史．東洋史--中国--華中．長江流域--安徽省［皖］
ndc9:222.24,skos:Concept,アジア史．東洋史--中国--華中．長江流域--江西省［かん］
ndc9:222.25,skos:Concept,アジア史．東洋史--中国--華中．長江流域--湖北省［鄂］
ndc9:222.26,skos:Concept,アジア史．東洋史--中国--華中．長江流域--湖南省［湘］
ndc9:222.3,skos:Concept,アジア史．東洋史--中国--華南．珠江流域
ndc9:222.31,skos:Concept,アジア史．東洋史--中国--華南．珠江流域--福建省［びん］
ndc9:222.32,skos:Concept,アジア史．東洋史--中国--華南．珠江流域--広東省［粤］．海南島
ndc9:222.33,skos:Concept,アジア史．東洋史--中国--華南．珠江流域--広西省［桂］．広西僮族自治区
ndc9:222.34,skos:Concept,アジア史．東洋史--中国--西南地区
ndc9:222.35,skos:Concept,アジア史．東洋史--中国--西南地区--四川省［蜀］
ndc9:222.36,skos:Concept,アジア史．東洋史--中国--西南地区--貴州省［黔］
ndc9:222.37,skos:Concept,アジア史．東洋史--中国--西南地区--雲南省［てん］
ndc9:222.38,skos:Concept,アジア史．東洋史--中国--マカオ
ndc9:222.39,skos:Concept,アジア史．東洋史--中国--香港．九竜
ndc9:222.4,skos:Concept,アジア史．東洋史--中国--台湾
ndc9:222.406,skos:Concept,アジア史．東洋史--中国--台湾--日本統治時代 1895―1945
ndc9:222.407,skos:Concept,アジア史．東洋史--中国--台湾--1945―
ndc9:222.48,skos:Concept,アジア史．東洋史--中国--台湾--澎湖列島
ndc9:222.5,skos:Concept,アジア史．東洋史--中国--東北地区
ndc9:222.53,skos:Concept,アジア史．東洋史--中国--東北地区--黒竜江省
ndc9:222.55,skos:Concept,アジア史．東洋史--中国--東北地区--吉林省
ndc9:222.57,skos:Concept,アジア史．東洋史--中国--東北地区--遼寧省
ndc9:222.6,skos:Concept,アジア史．東洋史--中国--蒙古：内モンゴル自治区
ndc9:222.7,skos:Concept,アジア史．東洋史--中国--外蒙古：モンゴル
ndc9:222.8,skos:Concept,アジア史．東洋史--中国--新疆：ウイグル自治区
ndc9:222.9,skos:Concept,アジア史．東洋史--中国--チベット
ndc9:223.1,skos:Concept,アジア史．東洋史--東南アジア--ベトナム［越南］
ndc9:223.107,skos:Concept,アジア史．東洋史--東南アジア--ベトナム［越南］--20世紀―
ndc9:223.5,skos:Concept,アジア史．東洋史--東南アジア--カンボジア
ndc9:223.6,skos:Concept,アジア史．東洋史--東南アジア--ラオス
ndc9:223.7,skos:Concept,アジア史．東洋史--東南アジア--タイ［シャム］
ndc9:223.8,skos:Concept,アジア史．東洋史--東南アジア--ミャンマー［ビルマ］
ndc9:223.806,skos:Concept,アジア史．東洋史--東南アジア--ミャンマー［ビルマ］--イギリス統治時代 1885―1947
ndc9:223.807,skos:Concept,アジア史．東洋史--東南アジア--ミャンマー［ビルマ］--独立以降 1948―
ndc9:223.9,skos:Concept,アジア史．東洋史--東南アジア--マレーシア．マライ半島
ndc9:223.99,skos:Concept,アジア史．東洋史--東南アジア--シンガポール
ndc9:224.1,skos:Concept,アジア史．東洋史--インドネシア--スマトラ
ndc9:224.2,skos:Concept,アジア史．東洋史--インドネシア--ジャワ
ndc9:224.3,skos:Concept,アジア史．東洋史--インドネシア--ボルネオ［カリマンタン］
ndc9:224.35,skos:Concept,アジア史．東洋史--インドネシア--ボルネオ［カリマンタン］--サバ．サラワク
ndc9:224.37,skos:Concept,アジア史．東洋史--インドネシア--ボルネオ［カリマンタン］--ブルネイ
ndc9:224.4,skos:Concept,アジア史．東洋史--インドネシア--セレベス［スラウェシ］
ndc9:224.5,skos:Concept,アジア史．東洋史--インドネシア--モルッカ［マルク］
ndc9:224.6,skos:Concept,アジア史．東洋史--インドネシア--小スンダ列島．チモール
ndc9:224.7,skos:Concept,アジア史．東洋史--インドネシア--イリアン・ジャヤ［西イリアン］
ndc9:224.8,skos:Concept,アジア史．東洋史--インドネシア--フィリピン
ndc9:224.81,skos:Concept,アジア史．東洋史--インドネシア--フィリピン--ルソン
ndc9:224.82,skos:Concept,アジア史．東洋史--インドネシア--フィリピン--サマル
ndc9:224.83,skos:Concept,アジア史．東洋史--インドネシア--フィリピン--パラワン
ndc9:224.84,skos:Concept,アジア史．東洋史--インドネシア--フィリピン--ミンダナオ
ndc9:224.85,skos:Concept,アジア史．東洋史--インドネシア--フィリピン--スル諸島
ndc9:225.02,skos:Concept,アジア史．東洋史--インド--原始時代
ndc9:225.03,skos:Concept,アジア史．東洋史--インド--古代．ヒンズー文化 ―13世紀初頭
ndc9:225.04,skos:Concept,アジア史．東洋史--インド--中世．イスラム文化 13世紀初頭―18世紀中頃．ムガール帝国
ndc9:225.05,skos:Concept,アジア史．東洋史--インド--近代．ヨーロッパ人の進入．イギリスの支配 18世紀中頃―1947
ndc9:225.06,skos:Concept,アジア史．東洋史--インド--近代．ヨーロッパ人の進入．イギリスの支配 18世紀中頃―1947--独立以降 1947―
ndc9:225.1,skos:Concept,アジア史．東洋史--インド--東インド
ndc9:225.2,skos:Concept,アジア史．東洋史--インド--ビハール州．オリッサ州
ndc9:225.3,skos:Concept,アジア史．東洋史--インド--中央インド
ndc9:225.4,skos:Concept,アジア史．東洋史--インド--北インド
ndc9:225.5,skos:Concept,アジア史．東洋史--インド--西インド
ndc9:225.6,skos:Concept,アジア史．東洋史--インド--南インド
ndc9:225.7,skos:Concept,アジア史．東洋史--インド--パキスタン
ndc9:225.76,skos:Concept,アジア史．東洋史--インド--パキスタン--バングラデシュ
ndc9:225.8,skos:Concept,アジア史．東洋史--インド--ヒマラヤ地方
ndc9:225.87,skos:Concept,アジア史．東洋史--インド--ヒマラヤ地方--ネパール
ndc9:225.88,skos:Concept,アジア史．東洋史--インド--ヒマラヤ地方--ブータン
ndc9:225.9,skos:Concept,アジア史．東洋史--インド--スリランカ［セイロン］．インド洋諸島
ndc9:225.97,skos:Concept,アジア史．東洋史--インド--スリランカ［セイロン］．インド洋諸島--モルジブ
ndc9:227.1,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--アフガニスタン
ndc9:227.2,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--イラン［ペルシア］
ndc9:227.3,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--イラク［メソポタミア］
ndc9:227.4,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--トルコ
ndc9:227.47,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--キプロス．ロードス島
ndc9:227.5,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--シリア
ndc9:227.6,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--レバノン
ndc9:227.7,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--ヨルダン
ndc9:227.8,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--アラビア半島
ndc9:227.81,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--アラビア半島--サウジアラビア
ndc9:227.82,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--アラビア半島--クウェート
ndc9:227.83,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--アラビア半島--カタール
ndc9:227.84,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--アラビア半島--アラブ首長国連邦
ndc9:227.85,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--アラビア半島--オマーン
ndc9:227.86,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--アラビア半島--イエメン．アデン
ndc9:227.89,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--アラビア半島--バーレーン
ndc9:227.9,skos:Concept,アジア史．東洋史--西南アジア．中東［近東］--イスラエル
ndc9:229.1,skos:Concept,アジア史．東洋史--アジア・ロシア--北アジア．シベリア
ndc9:229.2,skos:Concept,アジア史．東洋史--アジア・ロシア--極東地方
ndc9:229.3,skos:Concept,アジア史．東洋史--アジア・ロシア--東シベリア地方
ndc9:229.4,skos:Concept,アジア史．東洋史--アジア・ロシア--西シベリア地方
ndc9:229.6,skos:Concept,アジア史．東洋史--アジア・ロシア--中央アジア
ndc9:229.61,skos:Concept,アジア史．東洋史--アジア・ロシア--中央アジア--カザフスタン
ndc9:229.62,skos:Concept,アジア史．東洋史--アジア・ロシア--中央アジア--キルギスタン
ndc9:229.63,skos:Concept,アジア史．東洋史--アジア・ロシア--中央アジア--タジキスタン
ndc9:229.64,skos:Concept,アジア史．東洋史--アジア・ロシア--中央アジア--ウズベキスタン
ndc9:229.65,skos:Concept,アジア史．東洋史--アジア・ロシア--中央アジア--トルクメニスタン
ndc9:229.7,skos:Concept,アジア史．東洋史--アジア・ロシア--コーカサス
ndc9:229.8,skos:Concept,アジア史．東洋史--アジア・ロシア--北コーカサス
ndc9:229.9,skos:Concept,アジア史．東洋史--アジア・ロシア--南コーカサス［外コーカサス］
ndc9:229.91,skos:Concept,アジア史．東洋史--アジア・ロシア--南コーカサス［外コーカサス］--グルジア
ndc9:229.92,skos:Concept,アジア史．東洋史--アジア・ロシア--南コーカサス［外コーカサス］--アルメニア
ndc9:229.93,skos:Concept,アジア史．東洋史--アジア・ロシア--南コーカサス［外コーカサス］--アゼルバイジャン
ndc9:230.2,skos:Concept,ヨーロッパ史．西洋史--原始時代
ndc9:230.3,skos:Concept,ヨーロッパ史．西洋史--古代 ―476
ndc9:230.4,skos:Concept,ヨーロッパ史．西洋史--中世 476―1453
ndc9:230.45,skos:Concept,ヨーロッパ史．西洋史--中世 476―1453--十字軍 1096―1270
ndc9:230.46,skos:Concept,ヨーロッパ史．西洋史--中世 476―1453--百年戦争 1339―1453
ndc9:230.5,skos:Concept,ヨーロッパ史．西洋史--近代 1453―
ndc9:230.51,skos:Concept,ヨーロッパ史．西洋史--近代 1453―--ルネサンス 1453―1517
ndc9:230.52,skos:Concept,ヨーロッパ史．西洋史--近代 1453―--宗教改革．三十年戦争 1517―1648
ndc9:230.53,skos:Concept,ヨーロッパ史．西洋史--近代 1453―--絶対主義時代 1648―1776
ndc9:230.54,skos:Concept,ヨーロッパ史．西洋史--近代 1453―--革命時代 1776―1815
ndc9:230.6,skos:Concept,ヨーロッパ史．西洋史--19世紀
ndc9:230.7,skos:Concept,ヨーロッパ史．西洋史--20世紀―
ndc9:231.1,skos:Concept,ヨーロッパ史．西洋史--古代ギリシア--伝説神話時代
ndc9:231.2,skos:Concept,ヨーロッパ史．西洋史--古代ギリシア--僭主時代．ペルシア戦争 500―449BC
ndc9:231.3,skos:Concept,ヨーロッパ史．西洋史--古代ギリシア--ペリクレス時代 443―429BC
ndc9:231.4,skos:Concept,ヨーロッパ史．西洋史--古代ギリシア--ペロポンネソス戦争 431―404BC
ndc9:231.5,skos:Concept,ヨーロッパ史．西洋史--古代ギリシア--スパルタ・テーベの制覇．コリント戦争 404―387BC
ndc9:231.6,skos:Concept,ヨーロッパ史．西洋史--古代ギリシア--マケドニア時代．神聖戦争 359―336BC
ndc9:231.7,skos:Concept,ヨーロッパ史．西洋史--古代ギリシア--アレクサンドロス大王 356―323BC
ndc9:231.8,skos:Concept,ヨーロッパ史．西洋史--古代ギリシア--ヘレニズム時代 328―146BC
ndc9:231.9,skos:Concept,ヨーロッパ史．西洋史--古代ギリシア--ローマの支配 146BC―476AD
ndc9:232.3,skos:Concept,ヨーロッパ史．西洋史--古代ローマ--王政時代．エトルリア人の支配 753―509BC
ndc9:232.4,skos:Concept,ヨーロッパ史．西洋史--古代ローマ--共和政時代 509―27BC
ndc9:232.8,skos:Concept,ヨーロッパ史．西洋史--古代ローマ--帝政時代 27BC―476AD
ndc9:233.03,skos:Concept,ヨーロッパ史．西洋史--イギリス．英国--古代 ―1066
ndc9:233.035,skos:Concept,ヨーロッパ史．西洋史--イギリス．英国--古代 ―1066--アングロサクソン時代 449―1066
ndc9:233.04,skos:Concept,ヨーロッパ史．西洋史--イギリス．英国--中世 1066―1485
ndc9:233.05,skos:Concept,ヨーロッパ史．西洋史--イギリス．英国--近代 1485―
ndc9:233.051,skos:Concept,ヨーロッパ史．西洋史--イギリス．英国--近代 1485―--チューダー王朝 1485―1603．エリザベス1世
ndc9:233.052,skos:Concept,ヨーロッパ史．西洋史--イギリス．英国--近代 1485―--スチュアート王朝 1603―1714
ndc9:233.054,skos:Concept,ヨーロッパ史．西洋史--イギリス．英国--スチュアート王朝 1603―1714--後期スチュアート 1660―1714
ndc9:233.06,skos:Concept,ヨーロッパ史．西洋史--イギリス．英国--近代 1485―--18―19世紀
